1392361639,p,0.003794,-1902749952
1392361640,p,0.003789,-1903020288
1392361640,p,0.003748,-1888348416
1392361640,p,0.003462,-1903155456
1392361640,o,0.004671,-1888483584
1392361641,p,0.002372,-1903560960
1392361642,p,0.003856,-1903966464
1392361642,o,0.004611,-1904507136
1392361642,o,0.004603,-1901533440
1392361642,p,0.007074,-1902209280
1392361642,START
1392361642,p,0.002888,-1904236800
1392361643,p,0.004204,-1888213248
1392361643,p,0.004309,-1904642304
1392361644,s,0.003665,-1905182976
1392361645,p,0.003451,-1888483584
1392361645,n,0.009200,-1887131904
1392361646,p,0.004464,-1904236800
1392361646,n,0.008440,-1887537408
1392361647,p,0.004091,-1905182976
1392361647,n,0.008625,-1887942912
1392361648,n,0.008239,-1888078080
1392361648,p,0.003661,-1887807744
1392361649,n,0.007334,-1888753920
1392361649,n,0.014843,-1888889088
1392361650,n,0.011524,-1900722432
1392361650,n,0.010433,-1900992768
1392361650,p,0.004623,-1902749952
1392361651,n,0.011430,-1901263104
1392361651,p,0.004195,-1887672576
1392361652,n,0.009698,-1901668608
1392361652,p,0.004178,-1903020288
1392361652,p,0.003804,-1903155456
1392361652,n,0.015209,-1901803776
1392361653,n,0.008410,-1902074112
1392361653,p,0.001675,-1888483584
1392361653,n,0.004188,-1902344448
1392361654,n,0.014194,-1902479616
1392361654,n,0.013619,-1902614784
1392361654,n,0.011960,-1902885120
1392361655,n,0.015350,-1901127936
1392361655,p,0.004338,-1887942912
1392361655,n,0.012717,-1903290624
1392361656,n,0.012473,-1903425792
1392361656,p,0.004139,-1903155456
1392361656,n,0.010725,-1903696128
1392361656,p,0.003005,-1900857600
1392361657,n,0.012459,-1903831296
1392361657,p,0.001745,-1888483584
1392361657,n,0.012569,-1904101632
1392361658,n,0.003662,-1904371968
1392361659,n,0.012233,-1904777472
1392361659,p,0.001736,-1901803776
1392361659,p,0.001292,-1903560960
1392361659,p,0.001553,-1902885120
1392361659,n,0.011738,-1904912640
1392361659,n,0.011894,-1905047808
1392361660,p,0.003911,-1900857600
1392361660,n,0.011969,-1905318144
1392361660,n,0.010250,-1905453312
1392361661,n,0.008026,-1904507136
1392361661,p,0.001574,-1900722432
1392361661,p,0.004246,-1888889088
1392361664,p,0.001651,-1904912640
1392361664,p,0.001673,-1888753920
1392361665,p,0.006694,-1903560960
1392361665,n,0.014142,-1887267072
1392361666,p,0.002860,-1904507136
1392361666,n,0.012210,-1888213248
1392361666,p,0.004726,-1902885120
