1392866350,p,0.004844,801023744
1392866350,d,0.013578,800347904
1392866350,p,0.003279,800753408
1392866351,p,0.005186,800618240
1392866352,d,0.013299,799672064
1392866352,p,0.004926,813668096
1392866352,p,0.004527,799807232
1392866353,START
1392866353,p,0.004893,799536896
1392866353,d,0.009831,800618240
1392866353,o,0.005979,798996224
1392866353,p,0.004813,799401728
1392866354,p,0.004451,799266560
1392866354,d,0.013216,798725888
1392866354,d,0.010305,814614272
1392866355,p,0.004389,798861056
1392866355,p,0.004391,814073600
1392866355,p,0.004601,813938432
1392866355,p,0.003072,798590720
1392866358,p,0.003893,815019776
1392866358,o,0.005645,799807232
1392866359,n,0.019960,815290112
1392866359,p,0.001948,800753408
1392866359,n,0.007816,815154944
1392866360,p,0.003463,800618240
1392866360,n,0.016268,814749440
1392866361,n,0.029873,814479104
1392866361,p,0.004314,800347904
1392866361,n,0.010547,814343936
1392866362,p,0.004300,799807232
1392866363,s,0.004036,799401728
1392866363,o,0.005778,799536896
1392866364,n,0.015036,801429248
1392866364,p,0.003968,800753408
1392866365,n,0.015063,801158912
1392866365,n,0.027378,814208768
1392866366,p,0.004438,814343936
1392866366,n,0.012696,814884608
1392866366,n,0.027265,800483072
1392866367,n,0.014226,800212736
1392866367,p,0.001780,799401728
1392866367,n,0.012942,800077568
1392866367,n,0.012329,799942400
1392866368,p,0.004434,801429248
1392866368,p,0.004033,801158912
1392866368,n,0.015414,813532928
1392866369,n,0.035898,799131392
1392866370,n,0.007396,798455552
1392866371,n,0.011848,798320384
1392866371,d,0.013544,801023744
1392866371,n,0.010400,799672064
1392866371,n,0.015443,813668096
1392866372,n,0.028182,801564416
1392866372,n,0.018084,799266560
1392866373,p,0.004660,814208768
1392866373,n,0.016418,800888576
1392866375,p,0.002609,814343936
1392866376,o,0.005461,800888576
1392866376,n,0.020999,814614272
1392866378,d,0.013002,814343936
1392866378,n,0.011252,801294080
1392866378,p,0.001747,814208768
1392866380,p,0.004546,813803264
1392866380,n,0.016208,798861056
1392866380,n,0.025769,815019776
1392866380,p,0.003944,800888576
1392866381,p,0.004263,798455552
1392866381,p,0.004141,799131392
1392866381,n,0.010556,798590720
1392866383,n,0.007629,798996224
1392866383,n,0.008542,814479104
1392866383,p,0.005256,815290112
1392866384,s,0.003627,800888576
1392866385,p,0.004008,801564416
1392866385,p,0.004356,815019776
1392866386,s,0.001524,800483072
1392866386,p,0.004052,814614272
1392866388,p,0.003188,801699584
1392866388,n,0.009137,813532928
1392866388,n,0.017863,799942400
1392866388,n,0.010049,799536896
1392866390,n,0.016092,799807232
1392866390,p,0.001869,800618240
1392866390,o,0.002042,801564416
1392866392,p,0.001620,813532928
1392866393,n,0.009059,801023744
1392866393,n,0.005145,799672064
1392866394,n,0.009917,798725888
1392866394,p,0.004327,800347904
1392866395,n,0.004578,814749440
1392866395,d,0.011366,799401728
1392866397,n,0.025831,798320384
1392866397,n,0.011866,813938432
1392866398,p,0.004919,798590720
1392866398,n,0.013262,814073600
1392866398,p,0.003965,814479104
1392866400,p,0.004013,799942400
1392866401,n,0.009694,815154944
1392866401,n,0.014293,801429248
1392866401,n,0.019237,800753408
1392866402,n,0.011704,813803264
1392866402,p,0.001660,799807232
1392866403,p,0.004241,798590720
1392866403,n,0.013409,814343936
1392866404,n,0.009097,800888576
1392866405,n,0.012050,814208768
1392866405,n,0.012462,814614272
1392866405,n,0.008660,799131392
1392866407,N,0.015199,801158912
1392866409,p,0.004447,800753408
1392866409,n,0.014113,814884608
1392866411,n,0.004954,801564416
1392866411,n,0.025217,798861056
1392866411,n,0.008204,800212736
1392866411,n,0.011354,799536896
1392866412,p,0.003970,799401728
1392866412,p,0.002648,814884608
1392866413,n,0.014188,800347904
1392866413,n,0.012582,801699584
1392866414,n,0.014128,801294080
1392866414,s,0.003763,801023744
1392866414,n,0.014691,798725888
1392866416,n,0.008697,798996224
1392866416,p,0.004033,801564416
1392866417,s,0.003515,798861056
1392866418,p,0.004282,799536896
1392866418,p,0.001698,798590720
1392866419,p,0.004337,813938432
1392866420,n,0.010420,815154944
1392866420,n,0.011778,813532928
1392866420,n,0.015837,814073600
1392866421,p,0.006977,800618240
1392866421,s,0.002476,814614272
1392866422,n,0.013085,799807232
1392866422,n,0.015660,814343936
1392866423,n,0.013754,814749440
1392866423,p,0.004016,801294080
1392866423,n,0.012038,815019776
1392866424,p,0.005007,815290112
1392866424,d,0.007120,813532928
1392866424,n,0.013335,798320384
1392866425,p,0.004899,799807232
1392866425,p,0.004367,801023744
1392866425,n,0.015890,799131392
1392866425,n,0.015380,800483072
1392866426,p,0.005162,798590720
1392866426,p,0.003865,800753408
1392866427,p,0.004079,813938432
1392866427,p,0.004299,801564416
1392866427,d,0.012601,799672064
1392866428,n,0.012984,814208768
1392866429,p,0.004020,814614272
1392866429,n,0.007851,799266560
1392866429,p,0.004647,800212736
1392866430,p,0.004024,798590720
1392866430,p,0.004180,799942400
1392866430,p,0.003985,799807232
1392866431,n,0.009821,814884608
1392866432,p,0.002574,800347904
1392866433,p,0.002748,798455552
1392866433,p,0.004375,814208768
1392866433,o,0.005646,814073600
1392866433,p,0.003401,799672064
1392866433,p,0.001272,813938432
1392866434,n,0.012244,798996224
1392866436,n,0.014577,801429248
1392866437,p,0.004700,799672064
1392866438,n,0.009987,798861056
1392866438,p,0.004340,815019776
1392866438,n,0.014576,801699584
1392866439,p,0.003272,799266560
1392866439,p,0.004040,814749440
1392866439,p,0.004242,798455552
1392866440,n,0.005332,813668096
1392866440,n,0.013187,799536896
1392866441,n,0.011694,814479104
1392866442,p,0.004294,800753408
