1392786415,START
1392786415,p,0.004048,-1421498624
1392786415,p,0.004127,-1421633792
1392786416,p,0.003767,-1421904128
1392786417,s,0.001517,-1422715136
1392786417,p,0.004170,-1422444800
1392786417,p,0.003868,-1422579968
1392786425,p,0.003644,-1421633792
1392786430,n,0.036127,-1421768960
1392786431,n,0.011854,-1422039296
1392786431,n,0.011067,-1422174464
1392786432,n,0.010980,-1422309632
1392786435,d,0.008858,-1422039296
1392786437,n,0.027497,-1421904128
1392786441,p,0.003963,-1421904128
1392786441,p,0.003746,-1421633792
1392786444,p,0.003769,-1421498624
1392786446,p,0.003572,-1422579968
1392786447,n,0.010727,-1422715136
1392786449,n,0.014101,-1422444800
1392786450,p,0.004956,-1422579968
1392786451,p,0.004498,-1422174464
1392786455,o,0.002140,-1421498624
1392786464,n,0.008343,-1422039296
1392786467,n,0.010997,-1421633792
1392786467,s,0.003972,-1421498624
1392786468,o,0.005538,-1421904128
1392786469,n,0.026725,-1422444800
1392786469,n,0.015587,-1421768960
1392786471,p,0.002562,-1421498624
1392786475,p,0.003146,-1422309632
1392786475,s,0.003844,-1421633792
1392786475,n,0.024797,-1422579968
1392786476,p,0.003954,-1422174464
1392786477,p,0.004213,-1422715136
1392786478,p,0.004122,-1421633792
1392786480,p,0.004061,-1421904128
1392786480,p,0.004325,-1422174464
1392786482,s,0.003771,-1422715136
1392786482,p,0.003899,-1421498624
1392786483,p,0.001760,-1422579968
1392786483,s,0.003610,-1422174464
1392786485,p,0.004390,-1421904128
1392786486,p,0.004334,-1422579968
1392786486,p,0.004240,-1422715136
1392786490,n,0.011081,-1422039296
1392786493,n,0.007968,-1421768960
1392786494,p,0.004041,-1422039296
1392786495,n,0.013775,-1422309632
1392786497,n,0.004636,-1421633792
1392786497,p,0.004448,-1421904128
1392786498,p,0.001674,-1421498624
1392786501,p,0.001535,-1422039296
1392786501,p,0.001642,-1422309632
1392786506,n,0.026233,-1422715136
1392786510,p,0.004365,-1421768960
1392786510,n,0.008395,-1422579968
1392786513,n,0.013770,-1422444800
1392786516,n,0.009710,-1422174464
1392786522,n,0.012150,-1422309632
1392786523,n,0.014001,-1421498624
1392786524,p,0.001645,-1421768960
1392786526,n,0.009129,-1421904128
1392786526,n,0.013244,-1422715136
1392786528,n,0.010099,-1421633792
1392786528,p,0.002841,-1422174464
1392786529,d,0.012326,-1422579968
1392786533,p,0.004010,-1421904128
1392786538,p,0.001558,-1422444800
1392786543,n,0.013940,-1421768960
1392786543,n,0.012562,-1421498624
1392786544,p,0.004322,-1422174464
1392786545,p,0.001450,-1422309632
1392786546,p,0.004179,-1421904128
1392786548,n,0.004367,-1422579968
1392786551,s,0.004085,-1421498624
1392786551,s,0.004338,-1421633792
1392786552,p,0.004449,-1421904128
1392786553,n,0.012909,-1422039296
1392786565,n,0.005113,-1422174464
1392786566,p,0.004419,-1421768960
1392786567,n,0.010953,-1422444800
1392786567,p,0.004300,-1422039296
1392786569,n,0.009930,-1422715136
1392786570,p,0.002198,-1421904128
1392786570,n,0.015570,-1421633792
1392786570,n,0.016487,-1421498624
1392786573,n,0.013542,-1422579968
1392786575,p,0.004363,-1422174464
1392786580,s,0.001707,-1422309632
1392786588,n,0.012786,-1422444800
1392786588,n,0.009026,-1421768960
1392786590,p,0.004183,-1421633792
1392786590,n,0.014038,-1422715136
1392786613,TERMINATED,-1421498624
1392786613,TERMINATED,-1421633792
1392786614,TERMINATED,-1422039296
1392786614,TERMINATED,-1421768960
1392786616,TERMINATED,-1422444800
1392786617,TERMINATED,-1421904128
1392786619,TERMINATED,-1422309632
1392786620,TERMINATED,-1422174464
1392786622,TERMINATED,-1422715136
1392786623,TERMINATED,-1422579968
