1393199013,o,R,0.001038,139983377028864
1393199014,s,R,0.001398,139983376893696
1393199015,s,R,0.000872,139983376758528
1393199016,D,R,0.000883,139983376623360
1393199016,D,R,0.001620,139983376623360
1393199016,D,R,0.002254,139983376623360
1393199016,D,R,0.002831,139983376623360
1393199016,D,R,0.003443,139983376623360
1393199016,D,R,0.004119,139983376623360
1393199016,D,R,0.004868,139983376623360
1393199016,D,R,0.005436,139983376623360
1393199016,D,R,0.006000,139983376623360
1393199016,d,R,0.006554,139983376623360
1393199016,o,R,0.000999,139983376893696
1393199017,p,R,0.001012,139983377028864
1393199018,o,R,0.000915,139983376353024
1393199019,s,R,0.001380,139983376217856
1393199020,p,R,0.000971,139983376758528
1393199020,s,R,0.000924,139983376082688
1393199021,o,R,0.000650,139983375947520
1393199022,s,R,0.000912,139983375812352
1393199023,c,R,0.000514,139983375677184
1393199023,o,R,0.001011,139983375947520
1393199024,o,R,0.001489,139983375542016
1393199024,s,R,0.000960,139983376893696
1393199025,o,R,0.000907,139983375406848
1393199027,o,R,0.000831,139983375406848
1393199027,p,R,0.000964,139983375271680
1393199027,s,R,0.000798,139983363434240
1393199028,o,R,0.000732,139983375677184
1393199029,o,R,0.000833,139983376217856
1393199029,p,R,0.001624,139983363299072
1393199029,s,R,0.000825,139983376623360
1393199030,s,R,0.000764,139983363028736
1393199030,s,R,0.000798,139983363434240
1393199032,p,R,0.000812,139983375271680
1393199032,p,R,0.000817,139983376353024
1393199032,p,R,0.000839,139983375406848
1393199032,s,R,0.000804,139983362758400
1393199033,n,R,0.000925,139983376488192
1393199033,o,R,0.000810,139983376623360
1393199033,s,R,0.000795,139983376217856
1393199033,s,R,0.000815,139983377028864
1393199034,o,R,0.000817,139983362758400
1393199034,o,R,0.001468,139983362488064
1393199034,p,R,0.001705,139983362623232
1393199034,s,R,0.000787,139983375947520
1393199035,D,R,0.000786,139983376217856
1393199035,D,R,0.001470,139983376217856
1393199035,D,R,0.002072,139983376217856
1393199035,D,R,0.002652,139983376217856
1393199035,D,R,0.003281,139983376217856
1393199035,D,R,0.003788,139983376217856
1393199035,D,R,0.004394,139983376217856
1393199035,D,R,0.005060,139983376217856
1393199035,D,R,0.005669,139983376217856
1393199035,d,R,0.006317,139983376217856
1393199035,o,R,0.000818,139983376353024
1393199035,o,R,0.000819,139983375812352
1393199035,s,R,0.000757,139983362352896
1393199036,s,R,0.000430,139983376758528
1393199037,o,R,0.000833,139983362488064
1393199037,s,R,0.000735,139983362082560
1393199038,c,R,0.000499,139983376623360
1393199038,D,R,0.000960,139983377028864
1393199038,D,R,0.001590,139983377028864
1393199038,D,R,0.002104,139983377028864
1393199038,D,R,0.002722,139983377028864
1393199038,D,R,0.003254,139983377028864
1393199038,D,R,0.003885,139983377028864
1393199038,D,R,0.004462,139983377028864
1393199038,D,R,0.004975,139983377028864
1393199038,D,R,0.005519,139983377028864
1393199038,d,R,0.006054,139983377028864
1393199038,o,R,0.000801,139983376217856
1393199039,D,R,0.000648,139983362623232
1393199039,D,R,0.001211,139983362623232
1393199039,D,R,0.001761,139983362623232
1393199039,D,R,0.002209,139983362623232
1393199039,D,R,0.002779,139983362623232
1393199039,D,R,0.003390,139983362623232
1393199039,D,R,0.004057,139983362623232
1393199039,D,R,0.004552,139983362623232
1393199039,D,R,0.005067,139983362623232
1393199039,d,R,0.005614,139983362623232
1393199039,o,R,0.000800,139983376353024
1393199040,p,R,0.000412,139983362082560
1393199040,p,R,0.000762,139983361812224
1393199040,s,R,0.000622,139983361677056
1393199041,D,R,0.000792,139983363028736
1393199041,D,R,0.001435,139983363028736
1393199041,D,R,0.002083,139983363028736
1393199041,D,R,0.002605,139983363028736
1393199041,D,R,0.003227,139983363028736
1393199041,D,R,0.003864,139983363028736
1393199041,D,R,0.004405,139983363028736
1393199041,D,R,0.004961,139983363028736
1393199041,D,R,0.005585,139983363028736
1393199041,d,R,0.006103,139983363028736
1393199041,o,R,0.000797,139983362623232
1393199042,o,R,0.000795,139983376217856
1393199042,o,R,0.000802,139983376893696
1393199042,p,R,0.000702,139983361541888
1393199042,s,R,0.000703,139983361406720
1393199042,s,R,0.000797,139983362758400
1393199043,o,R,0.000839,139983362352896
1393199043,p,R,0.000809,139983376488192
1393199043,s,R,0.000779,139983361271552
1393199043,s,R,0.000780,139983362488064
1393199044,o,R,0.000649,139983361136384
1393199044,o,R,0.000760,139983375271680
1393199044,o,R,0.000786,139983361677056
1393199044,s,R,0.000790,139983361406720
1393199044,s,R,0.000802,139983363299072
1393199045,D,R,0.000767,139983376623360
1393199045,D,R,0.001424,139983376623360
1393199045,D,R,0.002069,139983376623360
1393199045,D,R,0.002682,139983376623360
1393199045,D,R,0.003192,139983376623360
1393199045,D,R,0.003630,139983376623360
1393199045,D,R,0.004129,139983376623360
1393199045,D,R,0.004755,139983376623360
1393199045,D,R,0.005271,139983376623360
1393199045,d,R,0.005837,139983376623360
1393199045,n,R,0.000417,139983363163904
1393199045,o,R,0.000371,139983362758400
1393199045,o,R,0.000776,139983375947520
1393199045,s,R,0.000348,139983361001216
1393199046,o,R,0.000825,139983360866048
1393199047,n,R,0.000911,139983362893568
1393199047,o,R,0.000785,139983376758528
1393199047,o,R,0.000796,139983361001216
1393199047,o,R,0.000828,139983360730880
1393199048,n,R,0.000871,139983376082688
1393199048,o,R,0.000774,139983376217856
1393199048,o,R,0.000823,139983376353024
1393199048,s,R,0.000799,139983361136384
1393199048,s,R,0.000848,139983363163904
1393199049,o,R,0.000621,139983360460544
1393199049,o,R,0.000797,139983363028736
1393199049,o,R,0.000817,139983361812224
1393199049,p,R,0.000833,139983360595712
1393199050,o,R,0.000797,139983362488064
1393199051,o,R,0.000274,139983360190208
1393199051,o,R,0.000783,139983360866048
1393199051,o,R,0.000823,139983375947520
1393199051,p,R,0.000383,139983360325376
1393199051,p,R,0.000796,139983363299072
1393199051,s,R,0.000795,139983376758528
1393199052,n,R,0.000912,139983362217728
1393199052,o,R,0.000748,139983360055040
1393199052,o,R,0.000776,139983375406848
1393199052,p,R,0.000814,139983361406720
1393199052,s,R,0.000433,139983361001216
1393199052,s,R,0.000797,139983362488064
1393199052,s,R,0.000802,139983376488192
1393199053,o,R,0.000776,139983359919872
1393199054,n,R,0.000886,139983363434240
1393199054,n,R,0.000888,139983361947392
1393199054,o,R,0.000765,139983359784704
1393199054,o,R,0.000780,139983376758528
1393199054,o,R,0.000791,139983360055040
1393199054,o,R,0.000834,139983361001216
1393199055,s,R,0.000786,139983359649536
1393199056,o,R,0.000324,139983359514368
1393199056,o,R,0.000779,139983363163904
1393199056,p,R,0.000771,139983362082560
1393199056,s,R,0.000385,139983362893568
1393199056,s,R,0.000744,139983361136384
1393199056,s,R,0.000789,139983362623232
1393199057,n,R,0.000536,139983377028864
1393199057,o,R,0.000488,139983376488192
1393199057,s,R,0.000793,139983359379200
1393199058,o,R,0.000732,139983359244032
1393199058,o,R,0.000797,139983361406720
1393199058,o,R,0.000798,139983361947392
1393199058,s,R,0.000798,139983361271552
1393199058,s,R,0.000809,139983359514368
1393199059,o,R,0.000779,139983359108864
1393199059,o,R,0.000793,139983359649536
1393199059,o,R,0.000798,139983376217856
1393199059,o,R,0.000800,139983360460544
1393199059,o,R,0.000804,139983359919872
1393199060,o,R,0.000781,139983376353024
1393199060,o,R,0.000800,139983363299072
1393199060,s,R,0.000770,139983358973696
1393199061,D,R,0.000793,139983361271552
1393199061,D,R,0.001452,139983361271552
1393199061,D,R,0.002011,139983361271552
1393199061,D,R,0.002481,139983361271552
1393199061,D,R,0.003092,139983361271552
1393199061,D,R,0.003727,139983361271552
1393199061,D,R,0.004366,139983361271552
1393199061,D,R,0.004877,139983361271552
1393199061,D,R,0.005516,139983361271552
1393199061,d,R,0.006103,139983361271552
1393199061,n,R,0.000881,139983362352896
1393199061,o,R,0.000781,139983362893568
1393199061,o,R,0.000804,139983359379200
1393199061,o,R,0.000807,139983361136384
1393199062,o,R,0.000649,139983375812352
1393199062,o,R,0.000792,139983377028864
1393199062,o,R,0.000794,139983375406848
1393199062,o,R,0.000794,139983376623360
1393199062,p,R,0.000802,139983362217728
1393199062,s,R,0.000768,139983358703360
1393199063,D,R,0.000787,139983361541888
1393199063,D,R,0.001418,139983361541888
1393199063,D,R,0.002061,139983361541888
1393199063,D,R,0.002674,139983361541888
1393199063,D,R,0.003119,139983361541888
1393199063,D,R,0.003704,139983361541888
1393199063,D,R,0.004279,139983361541888
1393199063,D,R,0.004824,139983361541888
1393199063,D,R,0.005257,139983361541888
1393199063,d,R,0.005680,139983361541888
1393199063,o,R,0.000497,139983358973696
1393199063,o,R,0.000810,139983360730880
1393199063,p,R,0.000390,139983361947392
1393199063,p,R,0.000809,139983363163904
1393199064,o,R,0.000792,139983363028736
1393199064,s,R,0.000796,139983362082560
1393199064,s,R,0.000797,139983359784704
1393199064,s,R,0.000798,139983360595712
1393199065,o,R,0.000719,139983358297856
1393199065,o,R,0.000791,139983376082688
1393199065,o,R,0.000809,139983362623232
1393199065,p,R,0.000781,139983358433024
1393199065,s,R,0.000809,139983376217856
1393199065,s,R,0.000822,139983362488064
1393199066,o,R,0.000795,139983358162688
1393199067,c,R,0.000506,139983363299072
1393199067,o,R,0.000554,139983375406848
1393199067,o,R,0.000677,139983376353024
1393199067,o,R,0.000759,139983360190208
1393199067,o,R,0.000775,139983358027520
1393199067,o,R,0.000815,139983359649536
1393199067,s,R,0.000777,139983362488064
1393199068,n,R,0.000879,139983375542016
1393199068,o,R,0.000816,139983362352896
1393199068,s,R,0.000792,139983376217856
1393199068,s,R,0.000834,139983357892352
1393199069,D,R,0.000769,139983361812224
1393199069,D,R,0.001393,139983361812224
1393199069,D,R,0.002010,139983361812224
1393199069,D,R,0.002599,139983361812224
1393199069,D,R,0.003192,139983361812224
1393199069,D,R,0.003732,139983361812224
1393199069,D,R,0.004397,139983361812224
1393199069,D,R,0.004960,139983361812224
1393199069,D,R,0.005469,139983361812224
1393199069,d,R,0.006062,139983361812224
1393199069,o,R,0.000540,139983357757184
1393199069,p,R,0.000750,139983358703360
1393199069,s,R,0.000794,139983363434240
1393199069,s,R,0.000798,139983361947392
1393199069,s,R,0.000841,139983359784704
1393199070,c,R,0.000496,139983376082688
1393199070,o,R,0.000775,139983359108864
1393199070,o,R,0.000777,139983357622016
1393199070,p,R,0.000794,139983358433024
1393199070,s,R,0.000792,139983363299072
1393199070,s,R,0.000797,139983361136384
1393199071,o,R,0.000779,139983361271552
1393199071,o,R,0.000795,139983361001216
1393199072,n,R,0.000858,139983362758400
1393199072,o,R,0.000796,139983360730880
1393199072,o,R,0.000796,139983362893568
1393199072,o,R,0.001349,139983357351680
1393199072,s,R,0.000791,139983360055040
1393199073,n,R,0.000889,139983360325376
1393199073,o,R,0.000781,139983363434240
1393199073,s,R,0.000772,139983361136384
1393199073,s,R,0.000773,139983357216512
1393199073,s,R,0.000811,139983361001216
1393199073,s,R,0.000826,139983359784704
1393199073,s,R,0.000830,139983375271680
1393199074,o,R,0.000622,139983358703360
1393199074,o,R,0.000739,139983357081344
1393199074,o,R,0.000800,139983361812224
1393199074,p,R,0.000635,139983376082688
1393199075,D,R,0.000790,139983358162688
1393199075,D,R,0.001437,139983358162688
1393199075,D,R,0.002081,139983358162688
1393199075,D,R,0.002684,139983358162688
1393199075,D,R,0.003260,139983358162688
1393199075,D,R,0.003891,139983358162688
1393199075,D,R,0.004496,139983358162688
1393199075,D,R,0.005021,139983358162688
1393199075,D,R,0.005513,139983358162688
1393199075,d,R,0.006029,139983358162688
1393199075,o,R,0.000821,139983376623360
1393199075,s,R,0.000796,139983363434240
1393199075,s,R,0.000800,139983360055040
1393199075,s,R,0.000802,139983358027520
1393199075,s,R,0.000805,139983375947520
1393199076,o,R,0.000793,139983356811008
1393199076,o,R,0.000800,139983359108864
1393199076,s,R,0.000773,139983361136384
1393199077,n,R,0.000866,139983376893696
1393199077,n,R,0.000878,139983358838528
1393199077,o,R,0.000387,139983362352896
1393199077,o,R,0.000782,139983375542016
1393199077,o,R,0.000798,139983358162688
1393199077,o,R,0.001548,139983356675840
1393199077,p,R,0.000807,139983362488064
1393199077,s,R,0.000794,139983375406848
1393199077,s,R,0.000798,139983363299072
1393199078,c,R,0.000375,139983359244032
1393199078,o,R,0.000772,139983356540672
1393199078,o,R,0.000843,139983357622016
1393199078,s,R,0.000565,139983363028736
1393199078,s,R,0.000566,139983359379200
1393199078,s,R,0.000780,139983361947392
1393199079,n,R,0.000852,139983358568192
1393199079,n,R,0.000885,139983375677184
1393199079,n,R,0.000906,139983360460544
1393199079,p,R,0.000809,139983360866048
1393199079,p,R,0.000848,139983359108864
1393199079,p,R,0.000849,139983376353024
1393199079,s,R,0.000769,139983361812224
1393199079,s,R,0.000803,139983375271680
1393199080,n,R,0.000897,139983361677056
1393199080,o,R,0.000802,139983375406848
1393199080,s,R,0.000805,139983362082560
1393199081,n,R,0.000896,139983359514368
1393199081,o,R,0.000678,139983356135168
1393199081,o,R,0.000820,139983361136384
1393199081,p,R,0.000765,139983356270336
1393199081,p,R,0.000769,139983375947520
1393199081,s,R,0.000585,139983356540672
1393199081,s,R,0.000775,139983361812224
1393199081,s,R,0.000779,139983376758528
1393199081,s,R,0.000783,139983360190208
1393199081,s,R,0.000838,139983361001216
1393199082,c,R,0.000502,139983363163904
1393199082,o,R,0.000789,139983363028736
1393199082,o,R,0.000798,139983360595712
1393199082,s,R,0.000802,139983363299072
1393199082,s,R,0.000837,139983360325376
1393199082,s,R,0.001683,139983356000000
1393199083,c,R,0.000509,139983357757184
1393199083,o,R,0.000800,139983361812224
1393199083,s,R,0.000414,139983375271680
1393199083,s,R,0.000429,139983359379200
1393199083,s,R,0.000764,139983355864832
