1392857666,N,0.001520,380409600
1392857666,N,0.001291,360269568
1392857666,N,0.001154,346887936
1392857666,s,0.001017,310527744
1392857666,N,0.001242,338642688
1392857666,N,0.001345,-1607657728
1392857666,N,0.001217,499087104
1392857666,p,0.001498,332830464
1392857666,p,0.001706,584648448
1392857666,p,0.001779,535852800
1392857666,N,0.001330,498411264
1392857666,p,0.001667,248755968
1392857666,o,0.001666,550721280
1392857666,N,0.001454,396629760
1392857666,s,0.001171,459753216
1392857666,p,0.001607,358512384
1392857666,p,0.001553,404334336
1392857666,N,0.001257,255514368
1392857666,p,0.002037,571672320
1392857666,p,0.001733,335668992
1392857666,p,0.001541,491923200
1392857666,N,0.001370,424474368
1392857666,N,0.001344,529635072
1392857666,N,0.001197,389736192
1392857666,p,0.001757,-1606981888
1392857666,N,0.001519,277411584
1392857666,p,0.001779,389465856
1392857666,p,0.001625,393385728
1392857666,N,0.001464,264300288
1392857666,p,0.001885,376084224
1392857666,p,0.001897,265787136
1392857666,N,0.001503,320530176
1392857666,p,0.001839,392034048
1392857666,p,0.001987,229156608
1392857666,N,0.001469,557750016
1392857666,d,0.002328,428529408
1392857666,p,0.002010,244025088
1392857666,p,0.001993,554911488
1392857666,N,0.001282,356349696
1392857666,N,0.001523,278222592
1392857666,p,0.001657,495302400
1392857666,n,0.006534,-1601575168
1392857666,N,0.001068,504493824
1392857666,N,0.001438,599381760
1392857666,N,0.001496,514766592
1392857666,N,0.001551,561940224
1392857666,N,0.001493,315528960
1392857666,N,0.001460,427988736
1392857666,p,0.002185,321341184
1392857666,p,0.001792,273086208
1392857666,N,0.001512,520713984
1392857666,p,0.001819,582350592
1392857666,N,0.001491,447588096
1392857666,p,0.001820,442722048
1392857666,p,0.001837,468674304
1392857666,N,0.001411,505845504
1392857666,N,0.001266,239699712
1392857666,N,0.001479,226047744
1392857666,N,0.001330,454752000
1392857666,p,0.001778,246052608
1392857666,N,0.001227,460699392
1392857666,N,0.001234,298092288
1392857666,N,0.001153,438937344
1392857666,N,0.001438,526391040
1392857666,p,0.001588,225777408
1392857666,N,0.001152,514225920
1392857666,d,0.002143,412038912
1392857666,p,0.001548,444073728
1392857666,N,0.001201,453129984
1392857666,p,0.001594,400008960
1392857666,n,0.008441,-1605089536
1392857666,p,0.001537,227399424
1392857666,p,0.001824,392709888
1392857666,N,0.001388,443262720
1392857666,p,0.001846,430962432
1392857666,N,0.001480,540313344
1392857666,p,0.002045,388384512
1392857666,p,0.001806,404469504
1392857666,p,0.001974,575727360
1392857666,p,0.001470,529905408
1392857666,d,0.002063,598300416
1392857666,N,0.001243,492869376
1392857666,s,0.001088,276870912
1392857666,p,0.001935,435693312
1392857666,N,0.001394,289576704
1392857666,p,0.001835,465024768
1392857666,p,0.001720,328640256
1392857666,p,0.001905,575997696
1392857666,N,0.001491,507332352
1392857666,p,0.001845,278087424
1392857666,p,0.001722,321611520
1392857666,N,0.001483,569104128
1392857666,N,0.001439,594650880
1392857666,N,0.001287,539367168
1392857666,N,0.001172,552613632
1392857666,s,0.001216,218748672
1392857666,p,0.002275,-1582037248
1392857666,p,0.001435,299443968
1392857666,N,0.001182,310392576
1392857666,N,0.001120,388114176
1392857666,N,0.001422,565319424
1392857666,N,0.001280,321881856
1392857666,p,0.001952,514361088
1392857666,p,0.001677,498546432
1392857666,s,0.000981,424204032
1392857666,N,0.001512,463673088
1392857666,N,0.001468,225912576
1392857666,p,0.001549,480163584
1392857666,p,0.001868,540583680
1392857666,p,0.001814,535176960
1392857666,N,0.001218,531662592
1392857666,N,0.001230,284034816
1392857666,N,0.001495,411768576
1392857666,N,0.001512,470025984
1392857666,p,0.001975,323774208
1392857666,N,0.001454,597489408
1392857666,N,0.001242,470972160
1392857666,p,0.001732,523147008
1392857666,N,0.001083,256866048
1392857666,N,0.001215,466646784
1392857666,o,0.001760,458266368
1392857666,N,0.001492,459888384
1392857666,N,0.001491,599787264
1392857666,p,0.002030,482596608
1392857666,N,0.001455,558425856
1392857666,o,0.001460,266192640
1392857666,p,0.001599,257001216
1392857666,N,0.001470,402847488
1392857666,N,0.001450,330397440
1392857666,N,0.001285,492058368
1392857666,N,0.001432,484083456
1392857666,N,0.001259,519902976
1392857666,s,0.001181,545314560
1392857666,N,0.001487,254297856
1392857666,N,0.001288,576132864
1392857666,p,0.001853,309581568
1392857666,p,0.001630,319854336
1392857666,N,0.001232,568698624
1392857666,s,0.000921,525309696
1392857666,N,0.001273,332289792
1392857666,p,0.001981,460564224
1392857666,p,0.001834,564238080
1392857666,p,0.002050,349456128
1392857666,o,0.001610,387708672
1392857666,N,0.001335,465835776
1392857666,p,0.001508,374597376
1392857666,p,0.002020,530040576
1392857666,p,0.001803,571401984
1392857666,p,0.001839,289847040
1392857666,s,0.001063,545044224
1392857666,p,0.001913,413660928
1392857666,p,0.001841,510576384
1392857666,N,0.001441,293631744
1392857666,p,0.001843,264570624
1392857667,p,0.001986,324855552
1392857667,d,0.002407,491247360
1392857667,N,0.001186,-1609009408
1392857667,p,0.001673,557885184
1392857667,N,0.001161,571807488
1392857667,N,0.001052,351618816
1392857667,N,0.001239,462456576
1392857667,p,0.002056,-1580820736
1392857667,p,0.001559,441505536
1392857667,N,0.000707,362567424
1392857667,p,0.000954,219019008
1392857667,p,0.000706,501249792
1392857667,o,0.000568,578160384
1392857667,N,0.000433,356755200
1392857667,N,0.000540,508684032
1392857667,s,0.000460,430286592
1392857667,p,0.000595,529770240
1392857667,o,0.000719,544638720
1392857667,N,0.000556,245106432
1392857667,N,0.000425,362972928
1392857667,N,0.000551,315123456
1392857667,N,0.000477,562751232
1392857667,N,0.000392,257812224
1392857667,p,0.000744,548153088
1392857667,o,0.000676,287549184
1392857667,N,0.000389,512198400
1392857667,p,0.000608,373245696
1392857667,N,0.000451,386221824
1392857667,p,0.000698,477325056
1392857667,p,0.001000,-1601980672
1392857667,p,0.000681,558966528
1392857667,N,0.001466,331884288
1392857667,N,0.001505,253081344
1392857667,N,0.001387,600327936
1392857667,N,0.001152,266057472
1392857667,p,0.001855,513144576
1392857667,N,0.001257,422582016
1392857667,d,0.002082,539232000
1392857667,N,0.001174,445830912
1392857667,N,0.001005,424068864
1392857667,p,0.001639,354862848
1392857667,p,0.001886,319043328
1392857667,p,0.001886,368109312
1392857667,p,0.001600,341075712
1392857667,p,0.001844,335263488
1392857667,p,0.001945,227264256
1392857667,s,0.001257,325801728
1392857667,p,0.001847,421365504
1392857667,N,0.001508,245511936
1392857667,p,0.001977,331073280
1392857667,N,0.001360,558155520
1392857667,o,0.001659,481244928
1392857667,p,0.002012,575051520
1392857667,p,0.002029,257406720
1392857667,N,0.001269,544503552
1392857667,o,0.001652,440018688
1392857667,N,0.001336,440829696
1392857667,d,0.002340,509359872
1392857667,o,0.001385,546125568
1392857667,d,0.002083,-1609685248
1392857667,s,0.001006,578295552
1392857667,p,0.001675,337696512
1392857667,N,0.001155,225642240
1392857667,N,0.001513,364054272
1392857667,N,0.001484,423798528
1392857667,p,0.001755,386762496
1392857667,p,0.002052,442316544
1392857667,p,0.002014,467457792
1392857667,o,0.001485,237131520
1392857667,N,0.001496,380815104
1392857667,N,0.001496,317286144
1392857667,N,0.001489,447993600
1392857667,N,0.001312,576403200
1392857667,p,0.001965,-1608333568
1392857667,N,0.001376,499627776
1392857667,N,0.001498,426637056
1392857667,o,0.001707,443938560
1392857667,p,0.001982,241592064
1392857667,p,0.002046,445019904
1392857667,N,0.001499,438396672
1392857667,N,0.001475,419202816
1392857667,p,0.001775,412985088
1392857667,N,0.001425,241321728
1392857667,p,0.001840,364594944
1392857667,p,0.002055,427718400
1392857667,d,0.002310,267814656
1392857667,N,0.001467,-1609279744
1392857667,p,0.001769,525580032
1392857667,p,0.001834,567076608
1392857667,N,0.001461,397981440
1392857667,N,0.001492,228751104
1392857667,p,0.002130,-1598331136
1392857667,p,0.001666,457996032
1392857667,n,0.010152,-1603873024
1392857667,N,0.001266,297686784
1392857667,N,0.001109,567887616
1392857667,p,0.001477,322557696
1392857667,p,0.001662,436774656
1392857667,p,0.001034,577079040
1392857667,p,0.001257,358917888
1392857667,N,0.001498,291333888
1392857667,N,0.001504,375408384
1392857667,p,0.001993,288630528
1392857667,p,0.001988,354998016
1392857667,p,0.001927,482461440
1392857667,o,0.001694,240510720
1392857667,p,0.001702,257677056
1392857667,N,0.001266,351213312
1392857667,p,0.001540,507467520
1392857667,N,0.001421,442857216
