1393375274,o,C,0.014235,140064065427200
1393375275,s,C,0.029055,140064065292032
1393375276,s,C,0.015320,140064065156864
1393375278,s,C,0.035493,140064064886528
1393375280,p,C,0.013143,140064064751360
1393375280,s,C,0.019519,140064064616192
1393375280,p,C,0.011030,140064065292032
1393375281,s,C,0.003326,140064065156864
1393375282,p,C,0.010309,140064064481024
1393375282,s,C,0.034855,140064064345856
1393375283,o,C,0.011043,140064064210688
1393375284,s,C,0.022514,140064064075520
1393375285,c,C,0.000662,140064063940352
1393375286,s,C,0.027409,140064063805184
1393375287,s,C,0.022987,140064063670016
1393375287,o,C,0.011723,140064063940352
1393375288,p,C,0.013554,140064065156864
1393375288,o,C,0.008769,140064051832576
1393375288,o,C,0.003307,140064064075520
1393375288,s,C,0.029758,140064064481024
1393375289,o,C,0.005567,140064063805184
1393375289,o,C,0.007746,140064051697408
1393375290,o,C,0.008416,140064063670016
1393375290,o,C,0.009696,140064051562240
1393375290,s,C,0.004037,140064064616192
1393375291,o,C,0.007666,140064064481024
1393375291,s,C,0.027528,140064051427072
1393375292,D,C,0.027510,140064051291904
1393375292,D,C,0.034141,140064051291904
1393375292,D,C,0.041584,140064051291904
1393375292,D,C,0.049155,140064051291904
1393375292,D,C,0.056132,140064051291904
1393375292,D,C,0.063236,140064051291904
1393375292,D,C,0.070477,140064051291904
1393375292,D,C,0.078312,140064051291904
1393375292,D,C,0.085052,140064051291904
1393375292,d,C,0.092236,140064051291904
1393375293,o,C,0.003237,140064051697408
1393375293,o,C,0.006282,140064051156736
1393375293,n,C,0.014632,140064065021696
1393375294,o,C,0.003225,140062775834368
1393375294,o,C,0.007952,140064064345856
1393375294,p,C,0.004099,140064051427072
1393375294,s,C,0.004051,140064063805184
1393375295,D,C,0.026550,140064051156736
1393375295,D,C,0.033702,140064051156736
1393375295,D,C,0.040714,140064051156736
1393375295,D,C,0.047709,140064051156736
1393375295,D,C,0.054589,140064051156736
1393375295,D,C,0.061781,140064051156736
1393375295,D,C,0.069919,140064051156736
1393375295,D,C,0.076916,140064051156736
1393375295,D,C,0.084890,140064051156736
1393375295,d,C,0.092082,140064051156736
1393375296,s,C,0.023845,140062775564032
1393375296,s,C,0.025916,140062775834368
1393375297,s,C,0.026340,140064065021696
1393375298,p,C,0.007760,140062775428864
1393375298,o,C,0.009149,140062775293696
1393375298,s,C,0.020747,140064065427200
1393375299,c,C,0.000508,140062775158528
1393375299,n,C,0.031467,140064064886528
1393375299,o,C,0.007294,140064063805184
1393375300,c,C,0.000240,140064064616192
1393375300,o,C,0.010406,140062775023360
1393375300,s,C,0.003058,140064051427072
1393375301,s,C,0.003438,140064065292032
1393375301,c,R,0.000526,140062774888192
1393375301,s,C,0.003890,140062775834368
1393375301,o,C,0.006884,140064064210688
1393375302,s,C,0.001703,140064065427200
1393375302,o,C,0.011332,140062774753024
1393375303,o,C,0.010884,140064063670016
1393375303,s,C,0.023444,140062774617856
1393375303,c,C,0.000497,140064064616192
1393375303,o,C,0.006301,140064064075520
1393375303,D,C,0.009724,140062774888192
1393375303,D,C,0.017704,140062774888192
1393375303,s,C,0.021360,140064063940352
1393375303,D,C,0.025461,140062774888192
1393375303,D,C,0.031206,140062774888192
1393375303,D,C,0.036954,140062774888192
1393375303,D,C,0.043622,140062774888192
1393375303,D,C,0.051133,140062774888192
